timestamp,frame_id,total_ms,fm_prep_ms,fm_2d_match_ms,fm_corres_ms,fm_ransac_ms,bundle_adjust_ms,others_ms,nerf_ms,nerf_n_frames,nerf_ms_per_frame
1765857934.2476351,1668813043703966268,176.0,12.8,88.2,0.8,17.0,27.4,29.9,n/a,n/a,n/a
1765857934.4306896,1668813043737637102,174.0,12.5,86.5,0.7,17.8,27.1,29.5,n/a,n/a,n/a
1765857934.6119964,1668813043776956783,168.6,11.8,85.0,0.7,17.9,26.0,27.3,n/a,n/a,n/a
1765857934.9779384,1668813043840245254,157.1,10.6,79.9,0.6,15.9,22.1,27.9,n/a,n/a,n/a
1765857935.1421168,1668813043872415036,175.1,11.5,86.1,0.7,16.5,28.5,31.7,n/a,n/a,n/a
1765857935.3243675,1668813043904340524,176.6,11.4,88.9,0.7,18.3,27.9,29.4,n/a,n/a,n/a
1765857935.5082793,1668813043955244012,175.9,11.8,88.9,0.7,16.3,28.5,29.7,n/a,n/a,n/a
1765857935.6914144,1668813043966672458,176.0,11.4,89.8,0.7,16.2,28.5,29.5,n/a,n/a,n/a
1765857936.208632,1668813044037465962,162.1,10.5,79.7,0.6,16.9,27.8,26.6,n/a,n/a,n/a
1765857936.3779023,1668813044065237058,170.1,11.7,85.9,0.8,17.3,26.5,28.1,n/a,n/a,n/a
1765857936.5552528,1668813044097420302,232.1,18.6,135.4,0.8,26.8,20.0,30.4,n/a,n/a,n/a
1765857936.794508,1668813044136477131,167.2,11.3,84.6,0.7,20.5,23.1,27.1,n/a,n/a,n/a
1765857936.9688404,1668813044168500147,166.0,11.3,83.7,0.7,16.9,25.0,28.4,n/a,n/a,n/a
1765857937.3390725,1668813044243296220,162.6,10.2,78.2,0.6,17.0,29.4,27.2,n/a,n/a,n/a
1765857937.5088446,1668813044272664756,173.2,11.7,88.4,0.8,16.7,24.5,31.1,n/a,n/a,n/a
1765857937.689166,1668813044299910737,165.1,11.3,87.2,0.7,16.2,21.1,28.6,n/a,n/a,n/a
1765857937.8615158,1668813044336145017,169.1,11.7,85.1,0.7,17.1,26.0,28.6,n/a,n/a,n/a
1765857938.0378149,1668813044368723080,166.0,11.4,83.0,0.7,15.2,26.4,29.3,n/a,n/a,n/a
1765857938.4044304,1668813044436487564,173.6,10.2,82.5,0.7,18.0,33.0,29.1,n/a,n/a,n/a
1765857938.5852754,1668813044469172392,181.2,11.8,89.0,0.8,19.4,30.7,29.7,n/a,n/a,n/a
1765857938.7737424,1668813044501495153,177.4,11.8,90.1,0.8,16.1,28.3,30.4,n/a,n/a,n/a
1765857938.9585428,1668813044538192990,175.8,11.8,89.7,0.7,15.8,28.0,29.9,n/a,n/a,n/a
1765857939.1415944,1668813044571585439,177.7,11.4,89.7,0.9,16.9,29.3,29.5,n/a,n/a,n/a
1765857939.3264205,1668813044606931660,176.1,11.3,88.6,0.7,17.0,28.4,30.2,n/a,n/a,n/a
1765857939.509764,1668813044645160633,173.8,11.3,89.2,0.7,15.5,27.2,29.9,n/a,n/a,n/a
1765857939.8877988,1668813044705966865,164.0,10.3,78.9,0.6,16.2,30.8,27.1,n/a,n/a,n/a
1765857940.0590591,1668813044738567013,177.8,11.8,88.3,0.8,20.4,25.3,31.2,n/a,n/a,n/a
1765857940.2442007,1668813044777137178,177.2,11.4,88.6,0.8,17.3,27.5,31.6,n/a,n/a,n/a
1765857940.4287965,1668813044803582610,174.5,11.4,85.5,0.8,18.7,29.6,28.6,n/a,n/a,n/a
1765857940.6105843,1668813044834776875,178.4,11.8,89.7,0.8,18.5,28.2,29.4,n/a,n/a,n/a
1765857940.7961543,1668813044880149879,177.2,11.5,89.1,0.7,17.3,29.5,29.2,n/a,n/a,n/a
1765857940.9807591,1668813044907269366,182.2,12.2,92.0,0.8,14.7,27.1,35.2,n/a,n/a,n/a
1765857941.365421,1668813044971392726,169.6,10.7,82.6,0.7,16.1,30.8,28.7,n/a,n/a,n/a
1765857941.5422976,1668813045003316737,176.9,11.6,87.7,0.8,16.1,27.4,33.3,n/a,n/a,n/a
1765857941.7273657,1668813045039891541,177.5,11.9,90.3,0.8,15.9,28.8,29.8,n/a,n/a,n/a
1765857941.9121518,1668813045076671364,173.8,11.4,90.4,0.8,16.1,26.2,28.9,n/a,n/a,n/a
1765857942.0931199,1668813045102647737,177.1,11.5,91.0,0.8,17.3,27.0,29.5,n/a,n/a,n/a
1765857942.277528,1668813045136074101,177.3,11.5,89.3,0.7,17.1,29.1,29.6,n/a,n/a,n/a
1765857942.462277,1668813045169289732,176.9,11.4,91.0,0.7,15.5,28.9,29.3,n/a,n/a,n/a
1765857942.8484697,1668813045243567486,170.1,10.6,82.4,0.7,17.3,31.8,27.3,n/a,n/a,n/a
1765857943.025856,1668813045274140033,178.6,11.8,90.9,0.8,20.0,24.4,30.7,n/a,n/a,n/a
1765857932.3556726,1668813043338555342,196.2,12.0,91.8,0.6,15.4,29.7,46.7,9274.8,79,117.4
1765857943.211494,1668813045310003142,164.8,12.2,83.3,0.8,4.6,21.0,42.9,n/a,n/a,n/a
1765857943.3841956,1668813045339793053,162.3,13.5,86.4,1.0,3.8,20.4,37.2,n/a,n/a,n/a
1765857943.554911,1668813045375985759,153.0,12.3,83.9,0.8,4.8,21.0,30.2,n/a,n/a,n/a
1765857943.8952918,1668813045441860765,144.7,11.6,74.7,0.8,3.4,20.1,34.1,n/a,n/a,n/a
1765857944.047627,1668813045473020174,148.1,11.7,81.2,0.8,3.3,21.2,29.8,n/a,n/a,n/a
1765857944.2030125,1668813045511148964,174.0,11.9,85.8,0.7,18.3,30.8,26.4,n/a,n/a,n/a
1765857944.3841395,1668813045537686537,180.0,11.8,89.2,0.7,19.1,31.9,27.3,n/a,n/a,n/a
1765857944.5714695,1668813045573338431,180.4,12.0,88.7,0.7,19.1,31.3,28.7,n/a,n/a,n/a
1765857944.9683943,1668813045647528927,168.8,10.5,83.6,0.6,16.5,32.6,25.1,n/a,n/a,n/a
1765857945.1444461,1668813045678806705,174.7,11.9,89.0,0.8,16.7,27.9,28.5,n/a,n/a,n/a
1765857945.326589,1668813045708700764,180.0,12.1,89.5,0.7,18.7,32.0,27.0,n/a,n/a,n/a
1765857945.5140665,1668813045739099080,178.1,11.9,92.7,0.7,15.3,29.6,27.9,n/a,n/a,n/a
1765857945.8992612,1668813045811883438,158.6,10.4,84.4,0.7,16.3,21.4,25.4,n/a,n/a,n/a
1765857946.0653248,1668813045844714560,191.7,11.8,95.5,0.8,17.4,34.3,31.9,n/a,n/a,n/a
1765857946.2646382,1668813045873314377,181.2,12.0,93.1,0.7,17.0,28.9,29.4,n/a,n/a,n/a
1765857946.453346,1668813045907953867,170.2,11.5,87.5,0.9,16.5,27.1,26.8,n/a,n/a,n/a
1765857946.630979,1668813045947920003,177.9,11.5,92.6,0.8,15.7,30.3,27.0,n/a,n/a,n/a
1765857947.0208213,1668813046015588042,166.0,10.7,82.5,0.8,15.2,31.8,24.9,n/a,n/a,n/a
1765857947.194178,1668813046043697852,188.0,12.5,92.5,0.8,19.6,32.8,29.8,n/a,n/a,n/a
1765857947.390029,1668813046079641870,175.5,12.5,86.9,0.8,17.5,30.9,27.0,n/a,n/a,n/a
1765857947.5730572,1668813046110382248,179.6,12.0,92.1,0.8,16.7,31.3,26.8,n/a,n/a,n/a
1765857947.9592285,1668813046177454624,170.4,10.7,85.0,0.7,17.1,34.3,22.7,n/a,n/a,n/a
1765857948.1374478,1668813046214046736,184.6,11.8,91.4,0.8,17.3,34.1,29.2,n/a,n/a,n/a
1765857948.329547,1668813046249869204,172.2,11.4,86.9,0.7,18.6,29.2,25.4,n/a,n/a,n/a
1765857948.5088067,1668813046278614120,175.0,11.7,85.3,0.8,18.3,32.2,26.6,n/a,n/a,n/a
1765857948.691197,1668813046312872333,177.8,12.0,90.1,0.7,17.6,33.0,24.4,n/a,n/a,n/a
1765857948.876234,1668813046341660652,173.9,11.9,86.1,0.7,21.2,29.0,24.9,n/a,n/a,n/a
1765857949.2553494,1668813046422416254,164.4,10.6,81.3,0.7,16.2,33.7,22.0,n/a,n/a,n/a
1765857949.4268868,1668813046440848140,176.7,11.3,89.7,0.8,16.4,32.2,26.4,n/a,n/a,n/a
1765857949.6107333,1668813046471702527,176.7,11.3,88.0,0.8,18.2,33.5,24.9,n/a,n/a,n/a
1765857949.7948499,1668813046510894902,175.9,11.7,89.4,0.8,16.9,30.0,27.1,n/a,n/a,n/a
1765857949.978024,1668813046541592066,177.1,11.3,88.2,0.8,18.0,34.0,24.8,n/a,n/a,n/a
1765857950.1625059,1668813046572165007,173.8,11.3,89.6,0.8,16.1,30.9,25.2,n/a,n/a,n/a
1765857950.3436806,1668813046614560773,173.9,11.3,87.5,0.8,17.5,32.3,24.7,n/a,n/a,n/a
1765857950.5249245,1668813046649535992,172.7,11.2,88.4,0.8,14.8,32.7,24.8,n/a,n/a,n/a
1765857950.7049015,1668813046677776871,175.6,11.7,89.2,0.8,18.2,31.9,23.8,n/a,n/a,n/a
1765857950.8878934,1668813046713772318,176.2,12.0,89.2,0.8,16.8,32.8,24.8,n/a,n/a,n/a
1765857951.0714178,1668813046741451810,165.9,11.6,85.8,0.8,16.4,28.5,22.9,n/a,n/a,n/a
1765857951.2446432,1668813046775505176,169.7,11.4,85.8,0.7,17.1,29.8,24.8,n/a,n/a,n/a
1765857951.4219518,1668813046809062799,175.7,12.0,89.3,0.7,14.9,32.2,26.6,n/a,n/a,n/a
1765857951.6050527,1668813046841909966,163.5,11.5,87.1,0.7,13.8,27.3,23.1,n/a,n/a,n/a
1765857951.9712248,1668813046910050154,163.1,10.3,81.9,0.6,16.4,32.1,21.8,n/a,n/a,n/a
1765857952.1414883,1668813046944467230,181.3,11.9,92.3,0.8,17.6,31.1,27.6,n/a,n/a,n/a
1765857952.3300776,1668813046973399982,175.6,11.3,87.2,0.7,18.1,33.8,24.4,n/a,n/a,n/a
1765857952.5132344,1668813047008942879,175.5,11.4,88.4,0.7,16.9,31.9,26.1,n/a,n/a,n/a
1765857952.6961122,1668813047043628281,176.8,11.4,88.6,0.7,16.4,35.5,24.2,n/a,n/a,n/a
1765857952.880308,1668813047074148264,176.7,11.4,88.7,0.7,19.0,33.1,23.7,n/a,n/a,n/a
1765857953.0643828,1668813047116035302,172.3,11.7,88.3,0.7,16.4,31.1,24.1,n/a,n/a,n/a
1765857953.244122,1668813047146104015,172.7,11.7,86.0,0.7,18.7,31.1,24.3,n/a,n/a,n/a
1765857953.4240255,1668813047177658374,173.4,11.3,88.5,0.7,14.9,32.9,25.1,n/a,n/a,n/a
1765857953.6055498,1668813047213141372,177.2,12.8,86.3,0.7,20.1,27.8,29.4,n/a,n/a,n/a
1765857953.7905366,1668813047244147031,176.2,11.3,88.4,0.7,15.3,34.5,26.0,n/a,n/a,n/a
1765857942.6465046,1668813045202341040,194.5,11.8,91.1,0.7,16.2,29.6,45.1,9929.5,87,114.1
1765857953.9741406,1668813047278230249,172.9,11.7,87.2,0.7,14.7,34.1,24.6,n/a,n/a,n/a
1765857954.1550274,1668813047312389965,160.7,12.0,79.9,1.1,4.2,24.3,39.2,n/a,n/a,n/a
1765857954.500573,1668813047374572521,143.2,11.4,78.2,0.8,4.5,22.9,25.4,n/a,n/a,n/a
1765857954.6511984,1668813047407130352,155.8,13.8,88.1,0.8,3.6,21.7,27.7,n/a,n/a,n/a
1765857954.8145244,1668813047452972294,141.2,12.3,81.1,0.7,3.3,20.5,23.2,n/a,n/a,n/a
1765857954.9631832,1668813047478366682,174.5,12.0,89.8,0.7,17.3,31.0,23.6,n/a,n/a,n/a
1765857955.145179,1668813047511304988,173.4,11.5,88.7,0.7,15.7,31.4,25.5,n/a,n/a,n/a
1765857955.3257623,1668813047550170201,165.7,11.8,84.5,0.6,15.9,29.8,23.1,n/a,n/a,n/a
1765857955.6869204,1668813047616730112,152.2,10.1,82.2,0.6,15.2,23.2,20.9,n/a,n/a,n/a
1765857955.8462994,1668813047647112026,176.4,11.2,92.6,0.6,16.4,31.2,24.4,n/a,n/a,n/a
1765857956.0299244,1668813047681713440,168.8,11.3,85.0,0.6,16.9,32.1,22.8,n/a,n/a,n/a
1765857956.206047,1668813047707733760,173.3,11.7,88.5,0.6,16.4,34.5,21.6,n/a,n/a,n/a
1765857956.3865175,1668813047749571907,170.7,11.3,86.3,0.6,18.1,32.0,22.3,n/a,n/a,n/a
1765857956.7539413,1668813047812273826,163.5,10.6,82.7,0.6,16.0,32.7,20.7,n/a,n/a,n/a
1765857956.9246886,1668813047855118297,179.8,11.3,92.8,0.7,17.0,32.8,25.3,n/a,n/a,n/a
1765857957.1117082,1668813047878015776,162.7,11.8,85.5,0.7,17.1,25.4,22.4,n/a,n/a,n/a
1765857957.28192,1668813047911434228,169.4,11.9,88.9,0.6,15.5,29.4,23.2,n/a,n/a,n/a
1765857957.4586017,1668813047946400993,170.2,12.8,87.6,0.6,16.1,30.1,23.0,n/a,n/a,n/a
1765857957.8244472,1668813048010533422,167.3,12.1,88.3,0.6,16.5,29.1,20.7,n/a,n/a,n/a
1765857957.9997723,1668813048046118338,167.2,11.5,86.9,0.6,20.7,24.3,23.2,n/a,n/a,n/a
1765857958.1744537,1668813048075098133,169.6,11.9,88.1,0.6,16.0,30.2,22.8,n/a,n/a,n/a
1765857958.3514452,1668813048111012644,162.5,12.0,83.9,0.6,16.1,28.6,21.3,n/a,n/a,n/a
1765857958.5214198,1668813048144329720,168.2,11.4,88.6,0.6,15.7,29.7,22.3,n/a,n/a,n/a
1765857958.6970866,1668813048187013326,171.0,11.8,87.2,0.5,16.5,32.3,22.7,n/a,n/a,n/a
1765857958.8752964,1668813048211401147,169.8,11.9,87.2,0.6,18.1,30.0,22.0,n/a,n/a,n/a
1765857959.0524182,1668813048246304879,168.6,11.9,86.4,0.5,18.7,28.9,22.2,n/a,n/a,n/a
1765857959.2283301,1668813048286404388,163.5,11.5,83.8,0.5,16.7,30.3,20.7,n/a,n/a,n/a
1765857959.5765135,1668813048349762488,160.4,11.9,87.8,0.5,15.7,24.3,20.2,n/a,n/a,n/a
1765857959.7440176,1668813048381453785,168.5,11.6,86.2,0.5,17.0,31.2,21.9,n/a,n/a,n/a
1765857959.919735,1668813048422787993,162.8,12.1,84.2,0.5,15.2,30.4,20.4,n/a,n/a,n/a
1765857960.0898964,1668813048448364140,155.7,11.6,84.3,0.6,17.5,19.4,22.4,n/a,n/a,n/a
1765857960.4363146,1668813048514579144,167.9,11.6,89.8,0.5,16.0,28.7,21.3,n/a,n/a,n/a
1765857960.6115277,1668813048553903615,171.0,11.8,89.0,0.5,17.9,28.1,23.5,n/a,n/a,n/a
1765857960.7898607,1668813048578453911,167.2,11.6,88.0,0.8,15.9,27.9,23.0,n/a,n/a,n/a
1765857960.9643233,1668813048614718518,160.1,11.5,83.7,0.6,16.9,27.1,20.4,n/a,n/a,n/a
1765857961.1318967,1668813048648076922,161.7,12.0,83.2,0.5,15.4,30.3,20.3,n/a,n/a,n/a
1765857961.3011708,1668813048684415502,159.1,11.8,84.8,0.5,18.2,23.0,20.8,n/a,n/a,n/a
1765857961.4677498,1668813048725931495,159.9,11.9,83.7,0.5,21.1,22.4,20.3,n/a,n/a,n/a
1765857961.634981,1668813048756013284,160.6,11.7,83.4,0.5,19.6,24.5,20.9,n/a,n/a,n/a
1765857961.8029284,1668813048791294703,164.5,11.5,84.6,0.5,23.2,23.9,20.7,n/a,n/a,n/a
1765857961.9745767,1668813048822863863,164.1,11.4,87.0,0.6,15.3,27.2,22.7,n/a,n/a,n/a
1765857962.1458614,1668813048855017877,171.4,11.5,87.1,0.6,18.3,31.9,22.0,n/a,n/a,n/a
1765857962.3243701,1668813048891232888,167.0,12.0,86.4,0.5,15.6,29.5,23.0,n/a,n/a,n/a
1765857962.4985735,1668813048912363634,152.3,11.4,82.8,0.5,16.1,21.4,20.0,n/a,n/a,n/a
1765857962.6581106,1668813048948711621,166.7,11.9,88.0,0.5,14.5,30.2,21.6,n/a,n/a,n/a
1765857963.0163178,1668813049017173768,162.5,11.6,86.9,0.5,16.0,26.8,20.7,n/a,n/a,n/a
1765857963.1861537,1668813049047112137,161.2,11.5,82.3,0.5,16.3,27.9,22.8,n/a,n/a,n/a
1765857963.3546138,1668813049081152085,164.2,11.5,87.2,0.5,15.7,26.4,22.9,n/a,n/a,n/a
1765857963.525951,1668813049115725733,158.6,11.6,82.8,0.5,19.3,23.5,21.0,n/a,n/a,n/a
1765857963.6918619,1668813049145791673,161.7,11.4,83.2,0.5,19.2,26.3,21.1,n/a,n/a,n/a
1765857963.8609018,1668813049179307865,160.0,11.8,83.7,0.5,16.6,26.8,20.5,n/a,n/a,n/a
1765857964.028108,1668813049218991696,156.7,11.4,82.8,0.5,16.4,25.3,20.1,n/a,n/a,n/a
1765857964.1922562,1668813049253550989,166.1,11.4,87.9,0.5,18.5,26.0,21.7,n/a,n/a,n/a
1765857964.3657844,1668813049285954165,163.6,11.9,86.5,0.6,16.8,24.5,23.4,n/a,n/a,n/a
1765857964.536694,1668813049314206387,158.1,12.0,83.4,0.5,16.9,24.1,21.2,n/a,n/a,n/a
1765857964.7022336,1668813049349841210,167.0,11.6,88.0,0.5,18.8,26.5,21.6,n/a,n/a,n/a
1765857951.776197,1668813046876010906,187.6,12.1,86.6,0.7,15.4,34.1,38.8,9976.5,94,106.1
1765857964.8767905,1668813049385678488,162.1,11.7,86.4,0.5,4.6,19.0,39.7,n/a,n/a,n/a
1765857965.046786,1668813049416907797,149.4,13.0,86.9,0.7,3.5,8.8,36.6,n/a,n/a,n/a
1765857965.2044897,1668813049451832737,131.5,12.3,81.9,0.7,4.2,10.4,22.1,n/a,n/a,n/a
1765857965.344143,1668813049485700506,137.8,12.1,83.0,0.8,5.6,9.2,27.1,n/a,n/a,n/a
1765857965.4906387,1668813049516645881,132.5,12.3,82.8,0.7,4.3,8.7,23.7,n/a,n/a,n/a
1765857965.6307771,1668813049549881786,124.4,11.6,79.0,0.5,3.1,8.7,21.5,n/a,n/a,n/a
1765857965.7624986,1668813049584620895,146.4,11.8,82.1,0.6,15.6,16.1,20.3,n/a,n/a,n/a
1765857965.9163997,1668813049616166802,151.0,11.6,84.5,0.5,19.3,15.6,19.5,n/a,n/a,n/a
1765857966.074867,1668813049649469336,154.9,12.1,86.7,0.5,18.5,15.1,22.1,n/a,n/a,n/a
1765857966.2371361,1668813049683403454,149.8,11.7,84.9,0.6,19.0,11.7,21.9,n/a,n/a,n/a
1765857966.3960035,1668813049719118415,155.7,11.8,88.3,0.5,18.7,14.1,22.2,n/a,n/a,n/a
1765857966.559122,1668813049748433340,151.3,11.7,85.4,0.6,15.3,17.0,21.4,n/a,n/a,n/a
1765857966.7178013,1668813049786204341,150.6,12.0,84.3,0.6,16.5,16.8,20.3,n/a,n/a,n/a
1765857966.8755093,1668813049823166692,151.2,11.5,84.2,0.6,23.1,10.8,21.1,n/a,n/a,n/a
1765857967.0342698,1668813049851908658,157.7,11.6,87.8,0.6,18.8,16.9,22.1,n/a,n/a,n/a
1765857967.199276,1668813049886413510,154.2,12.2,85.2,0.6,20.4,14.0,21.8,n/a,n/a,n/a
1765857967.536236,1668813049952699639,147.8,11.2,79.8,0.5,17.0,17.2,22.1,n/a,n/a,n/a
1765857967.6916344,1668813049988968276,159.8,11.8,86.3,0.6,20.9,15.5,24.8,n/a,n/a,n/a
1765857967.8588576,1668813050018203910,160.0,11.8,88.0,0.7,20.0,14.9,24.8,n/a,n/a,n/a
1765857968.026279,1668813050052163094,156.7,12.1,88.1,0.7,17.2,16.8,21.9,n/a,n/a,n/a
1765857968.3804362,1668813050119330110,145.8,11.0,80.1,0.5,16.0,17.2,21.0,n/a,n/a,n/a
1765857968.5337749,1668813050158450149,160.0,12.1,88.5,0.7,16.8,17.3,24.6,n/a,n/a,n/a
1765857968.701315,1668813050185266807,159.7,12.1,88.6,0.7,17.1,18.7,22.5,n/a,n/a,n/a
1765857968.8686247,1668813050214857832,159.3,12.0,86.6,0.8,16.3,18.4,25.2,n/a,n/a,n/a
1765857969.035416,1668813050247324868,157.6,11.6,87.3,0.7,15.8,18.1,24.3,n/a,n/a,n/a
1765857969.391058,1668813050317697774,156.5,10.4,80.2,0.7,17.1,25.4,22.7,n/a,n/a,n/a
1765857969.5550687,1668813050354224704,171.6,11.2,92.4,0.7,16.6,23.0,27.7,n/a,n/a,n/a
1765857969.7340505,1668813050388560405,165.3,11.4,87.1,0.8,19.1,20.7,26.2,n/a,n/a,n/a
1765857970.0901053,1668813050459568080,163.4,10.3,84.8,0.7,17.5,27.0,23.2,n/a,n/a,n/a
1765857970.2609267,1668813050487466996,172.5,11.2,90.7,0.8,16.7,24.3,28.8,n/a,n/a,n/a
1765857970.6287127,1668813050559814149,155.8,10.5,82.9,0.7,13.7,23.3,24.7,n/a,n/a,n/a
1765857970.792132,1668813050590821351,176.5,11.5,89.8,0.9,16.7,26.1,31.6,n/a,n/a,n/a
1765857971.1775382,1668813050657118475,163.9,10.1,83.3,0.8,17.7,27.8,24.3,n/a,n/a,n/a
1765857971.3493094,1668813050694535181,170.0,11.7,89.0,0.8,15.5,25.3,27.7,n/a,n/a,n/a
1765857971.7225692,1668813050751615040,169.3,10.1,84.9,0.8,16.7,31.3,25.5,n/a,n/a,n/a
1765857971.8991756,1668813050788816397,179.7,11.5,93.7,0.9,17.2,27.2,29.2,n/a,n/a,n/a
1765857972.2795856,1668813050855234631,177.8,12.7,94.3,0.9,21.0,22.0,26.9,n/a,n/a,n/a
1765857972.4648337,1668813050888918150,178.0,11.5,90.0,0.9,18.1,27.9,29.5,n/a,n/a,n/a
1765857972.8493798,1668813050956946390,168.6,10.6,82.4,0.8,16.8,33.1,24.9,n/a,n/a,n/a
1765857973.0253584,1668813050988469614,181.9,11.3,91.1,1.0,16.0,31.6,30.9,n/a,n/a,n/a
1765857973.2146018,1668813051023365086,181.6,11.4,95.1,0.9,16.6,29.0,28.6,n/a,n/a,n/a
1765857973.4037569,1668813051055726031,182.4,11.4,94.4,0.9,17.0,29.6,29.1,n/a,n/a,n/a
1765857973.7952142,1668813051126345504,169.3,10.0,83.4,0.8,15.6,34.1,25.4,n/a,n/a,n/a
1765857973.9719436,1668813051151949770,176.1,11.1,89.8,0.9,19.5,26.6,28.2,n/a,n/a,n/a
1765857974.1552548,1668813051188928823,176.0,11.4,89.2,0.9,17.8,28.4,28.3,n/a,n/a,n/a
1765857974.3385549,1668813051223968006,183.8,11.5,94.2,0.9,17.6,31.9,27.7,n/a,n/a,n/a
1765857974.7335927,1668813051284594352,168.6,10.0,82.6,0.8,16.8,32.8,25.7,n/a,n/a,n/a
1765857974.9095378,1668813051321670138,181.8,11.1,93.4,0.9,16.0,31.4,29.1,n/a,n/a,n/a
1765857962.8321335,1668813048989647787,176.8,11.5,88.0,0.5,16.3,28.0,32.4,9306.8,101,92.1
1765857975.0986698,1668813051359543921,175.5,12.2,83.8,0.8,7.6,20.9,50.3,n/a,n/a,n/a
1765857975.4714572,1668813051422099316,157.5,12.1,85.9,0.9,4.4,19.8,34.4,n/a,n/a,n/a
1765857975.637245,1668813051454631078,161.5,12.1,85.7,1.3,5.2,20.1,37.0,n/a,n/a,n/a
1765857975.8072722,1668813051487959599,154.6,11.9,85.8,1.0,4.1,17.8,34.0,n/a,n/a,n/a
1765857975.969661,1668813051523123061,149.1,11.7,83.0,0.9,3.7,17.8,32.1,n/a,n/a,n/a
1765857976.3078513,1668813051587286840,166.9,10.3,79.4,0.7,16.5,31.6,28.4,n/a,n/a,n/a
1765857976.482062,1668813051630739582,182.8,11.0,90.4,0.8,17.4,30.1,33.1,n/a,n/a,n/a
1765857976.6727355,1668813051655729656,178.4,11.6,88.3,0.8,16.5,29.5,31.6,n/a,n/a,n/a
1765857976.8584466,1668813051675201154,179.0,11.3,88.7,0.8,15.6,28.7,34.0,n/a,n/a,n/a
1765857977.249331,1668813051747923999,174.2,10.0,84.7,0.7,16.6,32.9,29.3,n/a,n/a,n/a
1765857977.4310064,1668813051779978553,182.8,11.3,90.0,0.8,16.6,30.5,33.7,n/a,n/a,n/a
1765857977.621049,1668813051808650280,181.1,11.1,91.4,0.8,18.6,28.2,31.0,n/a,n/a,n/a
1765857978.0143442,1668813051876047315,173.6,10.3,84.0,0.7,14.6,34.8,29.2,n/a,n/a,n/a
1765857978.1951635,1668813051915566903,189.7,11.8,92.1,0.9,17.8,31.4,35.8,n/a,n/a,n/a
1765857978.3919857,1668813051951455165,181.2,11.4,89.8,0.8,15.4,31.4,32.5,n/a,n/a,n/a
1765857978.5803819,1668813051993211935,181.0,11.8,88.5,0.8,15.0,32.6,32.4,n/a,n/a,n/a
1765857978.9715688,1668813052044292764,176.3,10.5,82.3,0.7,16.7,36.6,29.6,n/a,n/a,n/a
1765857979.1549795,1668813052075971747,187.6,12.1,88.1,0.9,18.5,33.0,35.0,n/a,n/a,n/a
1765857979.3498747,1668813052109336947,184.6,11.9,87.9,0.8,19.5,32.5,32.0,n/a,n/a,n/a
1765857979.541587,1668813052142702480,189.0,11.5,91.6,0.8,17.3,33.1,34.8,n/a,n/a,n/a
1765857979.737754,1668813052176144086,181.3,11.6,89.5,0.8,15.7,31.9,31.8,n/a,n/a,n/a
1765857980.132792,1668813052240505178,173.2,10.3,82.7,0.7,16.3,33.1,30.0,n/a,n/a,n/a
1765857980.3130589,1668813052280072922,190.2,11.4,93.1,0.9,18.2,31.9,34.6,n/a,n/a,n/a
1765857980.5106256,1668813052308507048,180.9,11.6,87.4,0.8,16.0,32.6,32.5,n/a,n/a,n/a
1765857980.6987073,1668813052345426237,183.8,11.4,88.7,0.8,15.2,34.6,33.1,n/a,n/a,n/a
1765857980.8899283,1668813052375175476,233.7,16.5,124.6,0.9,26.4,33.1,32.1,n/a,n/a,n/a
1765857981.130961,1668813052409013387,182.3,11.8,88.8,0.8,16.9,33.0,31.0,n/a,n/a,n/a
1765857981.5312426,1668813052483191123,171.9,10.4,81.0,0.7,15.4,34.2,30.2,n/a,n/a,n/a
1765857981.7102282,1668813052510753743,188.9,11.5,92.4,0.8,16.9,32.8,34.4,n/a,n/a,n/a
1765857981.906409,1668813052552208782,265.4,19.7,149.7,1.0,29.5,30.3,35.1,n/a,n/a,n/a
1765857982.1791072,1668813052584394388,182.6,11.5,87.1,0.8,17.4,32.5,33.3,n/a,n/a,n/a
1765857982.3687952,1668813052610495787,184.6,11.5,89.4,0.8,16.4,34.6,31.9,n/a,n/a,n/a
1765857982.5605412,1668813052645443696,182.1,11.5,85.4,0.7,17.4,33.8,33.2,n/a,n/a,n/a
1765857982.7498379,1668813052677101773,255.9,19.7,146.1,1.0,26.0,28.4,34.6,n/a,n/a,n/a
1765857983.224023,1668813052751497300,171.8,10.4,79.3,0.7,15.5,32.9,33.0,n/a,n/a,n/a
1765857983.403114,1668813052779916510,187.5,11.4,88.7,0.8,19.3,32.1,35.1,n/a,n/a,n/a
1765857983.5977676,1668813052816732745,182.2,11.2,89.0,0.8,16.4,32.0,32.7,n/a,n/a,n/a
1765857983.787077,1668813052853691398,185.8,11.3,88.7,0.8,17.4,35.6,32.1,n/a,n/a,n/a
1765857983.9801197,1668813052879509354,194.6,13.3,97.0,0.8,17.8,32.3,33.4,n/a,n/a,n/a
1765857984.181975,1668813052911399466,253.6,18.6,142.3,1.4,26.5,30.8,34.0,n/a,n/a,n/a
1765857984.4429736,1668813052943215948,260.5,18.8,142.7,1.0,32.6,30.4,35.0,n/a,n/a,n/a
1765857984.7106817,1668813052976714719,180.3,11.8,88.8,0.7,15.7,29.7,33.4,n/a,n/a,n/a
1765857984.8981683,1668813053013018730,180.0,11.7,88.4,0.7,16.6,30.3,32.4,n/a,n/a,n/a
